Datetime,Tweet_ID,Content,Username,User_Location,Retweets,Likes
2021-09-24 15:00:57+00:00,1441417377137242114,"Some of the covid-19 vaccination drives happening around Nairobi this Weekend (Saturday 25th and Sunday 26th).
Kindly share. #PataChanjoKe https://t.co/jaGSoDyMiY",_ngwata, 🇰🇪,57,51
2021-09-24 10:14:05+00:00,1441345183736479760,#PataChanjoKE https://t.co/o6GX6nRVdd,eainda,,0,1
2021-09-24 07:23:18+00:00,1441302206674657287,#PataChanjoKe https://t.co/zUjxIoGNuH,abumcogutua,"Loyangalani, Kenya",0,0
2021-09-24 07:15:17+00:00,1441300187952074754,"just getting started

watch here
https://t.co/MTJP4EHZLn

COVID is horrifying during pregnancy, the main message if you aren't treating a patient is to get vaccinated to protect you and your baby
 
#PataChanjoKE 💉🤰🏾🤱🏾👶🏾 https://t.co/kx0wNMETha https://t.co/L4sVLGwZLn",covid_kenya,"Nairobi, Kenya",4,4
2021-09-24 05:37:28+00:00,1441275570600300545,"WHY ARE YOU NOT VACCINATED????

#PataChanjoKe 
#StaySafe 
Get vaccinated! https://t.co/Z8ZMxvOY8X",Le_Butter_Fly,🇰🇪,0,0
2021-09-24 04:09:41+00:00,1441253478844624906,#PataChanjoKe https://t.co/tB9NIII0wA,dnkariuki,Nairobi,3,2
2021-09-23 18:15:56+00:00,1441104057725165576,"#PataChanjoKE

My Rware people https://t.co/GxDDsoYMPs",wa_mutegi,"Nairobi, Kenya",0,1
2021-09-23 17:33:22+00:00,1441093345212649483,"Kindly take note of the date and venues. 
#PataChanjoKe 
@County19Nyeri 
@GovernorKahiga 
@Amref_Kenya 
@AMREFUSA 
@Lab_medtronics https://t.co/pWsZnD9n6g",HealthNyeri,Nyeri County,15,10
2021-09-23 15:11:02+00:00,1441057524980109313,#PataChanjoKe https://t.co/yBvvUQQfWS,Shirley_Sein,"Nairobi, Kenya",0,1
2021-09-23 14:48:32+00:00,1441051864917757953,#PataChanjoKe https://t.co/K9VohemWbD,wanza_,"Nairobi, Kenya",0,0
2021-09-23 11:54:53+00:00,1441008162522419201,#PataChanjoKe https://t.co/PhQnx3Q6h1,ggit_s,"Nairobi, Kenya",1,0
2021-09-23 10:45:30+00:00,1440990701110579201,#PataChanjoKe https://t.co/0EcXsBoldx,techweez,Online,0,0
2021-09-23 10:18:36+00:00,1440983934372810752,#PataChanjoKe https://t.co/UrvWLFSycf,yulemsee,"Nairobi, Kenya",0,1
2021-09-23 09:34:58+00:00,1440972953269776386,"@Rogosh Hey, thanks for sharing this thread from @_ngwata. Read the whole version here: https://t.co/dHhrNJI0Pw  #PataChanjoKe",threader_app,Author? You can opt-out with the keyword “pause”,5,11
2021-09-23 09:18:15+00:00,1440968746294816769,"@wagio2010 @ValerieMagutu @daktari1 @kimaniwanjogu @MOH_Kenya @TheLancet @DrAhmedKalebi @Onjerika @CovidKenya there needs to be a gap between first and second doses, but time doesn't really 'run out' to get the second dose, after those 12 weeks as I understand it - but better not to leave it too long

let us know if she is successful, and look at #PataChanjoKE for more options",covid_kenya,"Nairobi, Kenya",0,1
2021-09-23 09:16:34+00:00,1440968321252343810,"Fin.
Please get vaccinated, and share and tag vaccination centres and tweets using #PataChanjoKe to help others know where to get vaccinated.",_ngwata, 🇰🇪,25,93
2021-09-23 05:33:20+00:00,1440912145496088580,"#PataChanjoKE 💉💪🏾
 
it's workplace safety https://t.co/CO6AyyGnXh",dosima_org,still disgusted (Matt Hancock),1,2
2021-09-23 02:28:33+00:00,1440865640466694146,#PataChanjoKe https://t.co/ifvpS4nswn,Onjerika,nairobi,4,3
2021-09-22 18:36:57+00:00,1440746960109985796,@wagio2010 @daktari1 @kimaniwanjogu @MOH_Kenya @TheLancet @DrAhmedKalebi @Onjerika @CovidKenya Don't have a list but s/he/they can try and see if AAR have an available slot this Saturday #PataChanjoKE https://t.co/5uaHBsNauJ,ValerieMagutu,Kenya,1,3
2021-09-22 18:05:25+00:00,1440739024654647302,"#PataChanjoKE+UG+TZ
👇🏾 https://t.co/rpQE3BbEsl",dosima_org,still disgusted (Matt Hancock),0,1
2021-09-22 12:59:29+00:00,1440662031548370945,"watch this, then
#PataChanjoKE 💉 https://t.co/RKA9feV4f9",covid_kenya,"Nairobi, Kenya",2,2
2021-09-22 07:39:25+00:00,1440581485187059716,"Huku they also have free covid tests. 
#patachanjoKe https://t.co/3XDV9OMkvU",wanza_,"Nairobi, Kenya",3,2
2021-09-22 07:37:06+00:00,1440580900706656266,"Wenye mnatafuta J&amp;J. 
#patachanjoke. https://t.co/h6GppfApwG",wanza_,"Nairobi, Kenya",34,15
2021-09-22 05:25:50+00:00,1440547868054482950,All answers on #PataChanjoKe https://t.co/Rb56rQszfM,DaviesKinanga,"Nairobi, Kenya",0,2
2021-09-22 05:25:11+00:00,1440547704837345294,@mwetich__ Pitia #PataChanjoKe for updates :),HumbledStallion,,0,1
2021-09-21 17:53:44+00:00,1440373697475321863,#PataChanjoKE https://t.co/SUACeaMcOL,wa_mutegi,"Nairobi, Kenya",2,0
2021-09-21 10:38:05+00:00,1440264061808046090,If you are in South C get your jab at The Reliance Hospital outreach at Masjid Salaam today and tomorrow at Masjid Al-Huda #PataChanjoKe https://t.co/nzn8tcVVS3,fuwadii,"Nairobi, Kenya",58,64
2021-09-21 06:49:54+00:00,1440206638334369795,#patachanjoke https://t.co/nmcnXUJjqD,WSA_Kenya,,0,0
2021-09-21 05:25:59+00:00,1440185517388095490,"#PataChanjoKE 👍🏾💉💪🏾
 
the best cure for anxiety https://t.co/zY5YdRbO3z",covid_kenya,"Nairobi, Kenya",0,1
2021-09-21 03:25:03+00:00,1440155082662633485,"#patachanjoke

If in the Coastal region. I wonder if it is possible to get two different doses of the vaccine? Do you know @covid_kenya? https://t.co/GEK4pF2G8V",Onjerika,nairobi,6,2
2021-09-20 13:06:42+00:00,1439939073175588865,Where can I get the Pfizer vaccine? #PataChanjoKe,ndung_irene,,0,0
2021-09-20 06:47:41+00:00,1439843692320333824,#PataChanjoKe https://t.co/r3XCjLv8kh,Komboray,"Nairobi, Kenya.",0,1
2021-09-20 06:28:52+00:00,1439838954572898305,#PataChanjoKe,MsMukabi,"Nairobi, Kenya",0,0
2021-09-20 04:30:05+00:00,1439809062082908160,"the best vaccine is the one closest to you - although this does also seem really welcoming 🥰
 
get vaccinated with those you love
 
protect those you care about most,
and everyone else as well 🤗
 
#PataChanjoKE 💪🏾💉❤️ https://t.co/ZBaCVOPUlv",covid_kenya,"Nairobi, Kenya",0,0
2021-09-19 23:13:02+00:00,1439729275301679112,Go get vaccinated #patachanjoKE https://t.co/sioQeXopIO,zhuzhed,Kenya ,1,0
2021-09-19 06:56:18+00:00,1439483471345426432,"if you have free time today, take someone who needs this 🙏🏾
 
serve your community well
 
#PataChanjoKE 💪🏾💉 https://t.co/7f9nUrCVFv",covid_kenya,"Nairobi, Kenya",0,1
2021-09-18 13:59:57+00:00,1439227696375074821,#PataChanjoKE 💪🏾💉 https://t.co/CbsBYqRIYX,covid_kenya,"Nairobi, Kenya",1,0
2021-09-18 12:17:53+00:00,1439202010817986560,"#PataChanjoKE 💉💪🏾
 
you may still catch COVID, but you will be much safer, because your body is better prepared to fight it off - your immune system has been practicing
 
also stay masked (especially in under unventilated spaces), stay distanced
 
together, we will beat this ✊🏾 https://t.co/EQGGY97EGe https://t.co/B6HEgA2krT",covid_kenya,"Nairobi, Kenya",0,1
2021-09-18 10:39:45+00:00,1439177315347353606,astra zeneca and moderna vaccination ongoing at aar hospital along kiambu rd til 3pm. #patachanjoke @covid_kenya #kenyantraffic Via @petermburu,KenyanTraffic,Nairobi,0,3
2021-09-18 10:19:04+00:00,1439172112237928450,Astra Zeneca and Moderna vaccination ongoing at AAR hospital along Kiambu Rd til 3pm. #PataChanjoKe @covid_kenya,petermburu,"Nairobi, Kenya",12,8
2021-09-18 05:08:57+00:00,1439094069754535936,"Glad to see religious centres actively participating as vaccination centres this weekend too.
2/2
#PataChanjoKe https://t.co/M8CdWUjnzU",_ngwata, 🇰🇪,19,7
2021-09-18 04:40:26+00:00,1439086893409480706,"Nairobi has numerous covid-19 vaccination outreach activities happening this weekend.
Kindly reshare 1/2
#PataChanjoKe https://t.co/E1kkFK6Vov",_ngwata, 🇰🇪,144,47
2021-09-17 18:48:59+00:00,1438938048977379333,"#PataChanjoKE @covid_kenya 
The Wekekend Drive https://t.co/ifywfamvXg",Onjerika,nairobi,5,3
2021-09-17 13:32:59+00:00,1438858522847059970,#PataChanjoKE https://t.co/vPuMVAkepG,njihiakelvin,Starehe Constituency,0,0
2021-09-17 09:48:08+00:00,1438801937609207810,#PataChanjoKe https://t.co/5Gb5ZYwFTD,petermburu,"Nairobi, Kenya",14,0
2021-09-17 08:15:03+00:00,1438778511796457474,#PataChanjoKE https://t.co/3nNaXK4uh4,mmnjug,KE,0,0
2021-09-17 07:57:31+00:00,1438774101649285121,#PataChanjoKe #WhereToVaccineKenya https://t.co/9Z0Eq16h9g,mercymurugi,In My Head,0,1
2021-09-17 07:43:15+00:00,1438770509932646402,"Watu wa USIU / SAFARI PARK.
#Patachanjoke https://t.co/PgvByCambq",wanza_,"Nairobi, Kenya",2,0
2021-09-17 06:01:35+00:00,1438744925399625733,Get vaccinated #PataChanjoKe,worth8797,,0,0
2021-09-17 04:47:01+00:00,1438726161497051136,"Power Up!
 
Get Vaccinated.
 
#PataChanjoKE ✊🏾 https://t.co/pFgtkc8845",covid_kenya,"Nairobi, Kenya",1,2
2021-09-16 19:57:07+00:00,1438592808278007811,#PataChanjoKe 💪🏾💉🚌 https://t.co/VDkJqC6G8R,covid_kenya,"Nairobi, Kenya",44,27
2021-09-16 19:15:29+00:00,1438582328255713285,#PataChanjoKE 💪🏾💉🙄 https://t.co/eNsQxIhTQw,dosima_org,still disgusted (Matt Hancock),1,5
2021-09-16 18:46:10+00:00,1438574951737483268,Where in Nairobi can one get the Pfizer or Moderna vaccines? #PataChanjoKe,Saju_____,"Nairobi, Kenya",1,2
2021-09-16 09:43:11+00:00,1438438304458936323,#PataChanjoKe watu wa Roysambu https://t.co/Nhdsw8OhpL,wanza_,"Nairobi, Kenya",5,2
2021-09-16 08:22:08+00:00,1438417907856314368,#WhereToVaccineKenya #PataChanjoKe https://t.co/PGVQ6d9gox,mercymurugi,In My Head,0,0
2021-09-16 08:17:13+00:00,1438416669320302593,"For those hesitant to take jab on grounds vaccines were developed too fast, this from Florian Douam is a gem. #PataChanjoKE https://t.co/4EnvjcuVTH",RKI2011,Nairobi Kenya,0,0
2021-09-16 08:02:46+00:00,1438413033848680449,#PataChanjoKe https://t.co/S0PC9VJtaH,laureezyf,Afrique de l'Est,1,2
2021-09-16 04:39:13+00:00,1438361808562229253,#PataChanjoKe https://t.co/qb1JgBpx3A,jumafaulu,Behind the scenes,1,1
2021-09-16 03:40:47+00:00,1438347103735107586,he wasn’t vaccinated 😳 #PataChanjoKE 💉💪🏾 https://t.co/0BNFnVc4cT,dosima_org,still disgusted (Matt Hancock),0,1
2021-09-15 17:28:30+00:00,1438193016213233665,"online nonsense has real world consequences 😔
 
stop and think, before spreading rumours

remember millions have already been vaccinated worldwide, and are safer as a result
 
#PataChanjoKE 💉💪🏾 https://t.co/n8VZKdRa9y",covid_kenya,"Nairobi, Kenya",0,0
2021-09-15 16:01:14+00:00,1438171054854361090,#PataChanjoKe Where can i get Astra Zeneca 2nd dose within Nairobi CBD?,PapaNdama,,0,0
2021-09-15 10:32:46+00:00,1438088396900077570,Moderna vaccine available at Tigoni hospital. Zero queue. Just walk in and get it #PataChanjoKe,yulemsee,"Nairobi, Kenya",4,1
2021-09-15 10:16:29+00:00,1438084297894858752,#PataChanjoKE https://t.co/dyUDmyfGXk,Shirley_Sein,"Nairobi, Kenya",3,1
2021-09-15 10:10:21+00:00,1438082753359196172,Does the govt give you a vaccination card or certificate when you get both doses? #PataChanjoKE,EricMahasi,Nairobi.Kenya,0,0
2021-09-15 09:58:25+00:00,1438079749528621057,#PataChanjoKe https://t.co/k8T02EsRXS,SaruniBM,Africa,0,0
2021-09-15 09:52:00+00:00,1438078134629376005,#WhereToVaccineKenya #PataChanjoKe https://t.co/8zsYB4fud6,mercymurugi,In My Head,0,0
2021-09-15 09:26:51+00:00,1438071808968859659,"Wale bado wanatafuta vaccine ya Makoronya.
Go to St. Mary’s Mission hospital Langata. Iko hapo Otiende next to Langata Women’s prison.
Hakuna lines at all. You can pop in and out in 4 minutes flat. ##PataChanjoKe https://t.co/C51NejtWJO",shobanes,🌴🌊 Mombasa 🌊🌴,110,138
2021-09-15 09:13:15+00:00,1438068383333986305,#WhereToVaccineKenya #PataChanjoKe https://t.co/E4LWH2msXx,mercymurugi,In My Head,3,1
2021-09-15 08:28:20+00:00,1438057078912868353,Anywhere I can get Johnsons&amp; Johnsons vaccine? #PataChanjoKE,masakusax,Nairobi,0,0
2021-09-15 08:25:10+00:00,1438056281961549826,"your second dose will unlock the ability to both create and remember new and stronger passwords
 
#PataChanjoKE 💪🏾💉 5G 🤖 https://t.co/hcV4D4nQuT",covid_kenya,"Nairobi, Kenya",1,1
2021-09-15 08:04:10+00:00,1438050997012738052,"Two days since getting the 1st jab of the Moderna vaccine and barely had any side effects apart from the soreness of the injection.
#GetTheJab #PataChanjoKe",jafyaa,"Nairobi, Kenya",1,3
2021-09-15 07:27:05+00:00,1438041668201156610,@kavitandolo @mercymurugi @paushinski @ppbkenya @MOH_Kenya #PataChanjoKE by @_ngwata &amp; co was already on this....,mmnjug,KE,1,1
2021-09-15 07:22:40+00:00,1438040557218111489,#PataChanjoKE ya Moderna #1 💉 at Kahawa Sukari Baptist Church today. Well organized,jmugambi,"Nairobi, Kenya",10,2
2021-09-15 07:13:38+00:00,1438038282579873796,"PCEA Loresho Church and AAR Hospital Kiambu Road are running vaccination drives today.
#PataChanjoKE https://t.co/GUcpBQrrxA",_ngwata, 🇰🇪,17,3
2021-09-15 04:04:26+00:00,1437990669906239494,#PataChanjoKe https://t.co/fVsQCfSvOn,laureezyf,Afrique de l'Est,0,0
2021-09-14 15:15:06+00:00,1437797057327255558,@YouLoveLeona #PataChanjoKe,currAm3L,,0,0
2021-09-14 15:10:14+00:00,1437795834578587653,#PataChanjoKe 💪🏾💉 https://t.co/3PG2vkuPsV,covid_kenya,"Nairobi, Kenya",3,2
2021-09-14 12:43:38+00:00,1437758941090525190,@JudieOj Check hapa #PataChanjoKe,PT_Scar,Kenya,0,0
2021-09-14 12:34:07+00:00,1437756547317252099,#PataChanjoKe https://t.co/bWprN7FKfb,PT_Scar,Kenya,0,0
2021-09-14 12:30:14+00:00,1437755570740682761,#patachanjoke https://t.co/GhnVPHZcmk,RKI2011,Nairobi Kenya,0,1
2021-09-14 12:02:49+00:00,1437748670213013506,#PataChanjoKE https://t.co/NnEhK1pxhB,T_Gathoni,NAIROBI,0,0
2021-09-14 12:00:29+00:00,1437748082704322561,"we have seen a number of similar reports to this one, usually with small children involved 😔

#PataChanjoKE 💪🏾💉
but remain cautious https://t.co/jIUzHTwsPL",covid_kenya,"Nairobi, Kenya",0,4
2021-09-14 11:36:03+00:00,1437741934659911684,#PataChanjoKe https://t.co/QRwEZiAj8r,tmutahi,Zimbabwe,4,0
2021-09-14 10:46:55+00:00,1437729567490387972,#PatachanjoKe https://t.co/2ZJBYJbdJC,jumafaulu,Behind the scenes,0,0
2021-09-14 10:40:30+00:00,1437727952985370628,#PataChanjoKE https://t.co/M2gETSDd9Y,RKI2011,Nairobi Kenya,0,0
2021-09-14 09:10:07+00:00,1437705206318370816,#patachanjoKE https://t.co/VjZxmhWPDg,laureezyf,Afrique de l'Est,3,0
2021-09-14 08:46:49+00:00,1437699345810350082,Follow #PataChanjoKE https://t.co/gnRXW9fJJn,MisterAlbie,"Washington, DC",0,0
2021-09-14 08:08:55+00:00,1437689805240942593,No queue at Nairobi Women's Hospital. Get your Moderna jab. #PataChanjoKe,Neo_Lemurian,Shamballa,56,49
2021-09-14 06:36:25+00:00,1437666527495561216,#PataChanjoKE 💪🏾💉 and listen to the scientists https://t.co/G09bjDZ1Q2,dosima_org,still disgusted (Matt Hancock),1,2
2021-09-14 06:22:05+00:00,1437662921996316674,#PataChanjoKE https://t.co/lbG9DUjjTQ,MonyqueXO,"Nairobi, Kenya",5,1
2021-09-13 20:05:33+00:00,1437507765631701002,#PataChanjoKe https://t.co/UIJ3kn9cfo,Ixcicle,Africa,0,0
2021-09-13 19:48:06+00:00,1437503372165324812,"there are so many reasons to get vaccinated 😔
 
we have much less hospital capacity per capita than the United States, and allowing the virus to keep spreading here will be devastating
 
vaccines work
👇🏾
#PataChanjoKe 💪🏾💉 https://t.co/qjzjugPhz4",covid_kenya,"Nairobi, Kenya",1,2
2021-09-13 17:34:16+00:00,1437469694559232011,#PataChanjoKe https://t.co/lcJH3bv8TG,jumafaulu,Behind the scenes,0,0
2021-09-13 14:28:24+00:00,1437422919936786442,"#patachanjoke
Watu wa Kiambu rd Pande ya Karura https://t.co/SLO5zCqaqw",wanza_,"Nairobi, Kenya",4,0
2021-09-13 13:24:23+00:00,1437406809480892419,"let's get these into arms!

#PataChanjoKe 💪🏾💉 https://t.co/DwWpDHFpr3",covid_kenya,"Nairobi, Kenya",2,4
2021-09-13 13:22:02+00:00,1437406215500353551,#PataChanjoKe https://t.co/q6X8uxzEDW,jumafaulu,Behind the scenes,1,0
2021-09-13 12:48:24+00:00,1437397751227109377,"2nd dose AstraZeneca
1st dose Moderna
#PataChanjoKe",_Beatstep,2021,0,1
2021-09-13 12:38:50+00:00,1437395343327498242,#PataChanjoKe https://t.co/xyB8twmRxu,MisterAlbie,"Washington, DC",0,0
2021-09-13 11:59:09+00:00,1437385360494014467,Who knows where someone can get vaccinated in Nyahururu? #PataChanjoKe,T_Gathoni,NAIROBI,0,1
2021-09-13 11:58:15+00:00,1437385133263364098,#PataChanjoKe https://t.co/EHY5GjXvkK,T_Gathoni,NAIROBI,4,0
2021-09-13 11:55:31+00:00,1437384444663500800,#PataChanjoKe https://t.co/xAEaAPZkOH,_ngwata, 🇰🇪,1,0
2021-09-13 11:24:25+00:00,1437376615831453699,#PataChanjoKe https://t.co/irWEHaFlUZ,tmutahi,Zimbabwe,0,0
2021-09-13 05:44:26+00:00,1437291056782061570,"#PataChanjoKE 💉💪🏾
 
the new Delta variant in Kenya affects more people, and younger people
 
it's not worth the risk
 
get vaccinated, and protect those you care about as well https://t.co/SnZa5uyFN4",dosima_org,still disgusted (Matt Hancock),0,0
2021-09-13 04:40:08+00:00,1437274875618545664,#PataChanjoKE 💔 https://t.co/0ljzapwjMQ,covid_kenya,"Nairobi, Kenya",0,0
2021-09-13 04:22:17+00:00,1437270384030756865,#patachanjoke https://t.co/19YEvSyJuN,jumafaulu,Behind the scenes,1,1
2021-09-12 13:07:32+00:00,1437040179299164162,"Have you had your Covid vaccine yet? If no, what's holding you back? Make a move and get the jab!

#PataChanjoKe
#GetVaccinated 
@CovidKe 
@covidkenya1 
@MOH_Kenya https://t.co/3383MzeSmc",CreativKym,,0,0
2021-09-12 10:20:42+00:00,1436998193531785217,#PataChanjoKe https://t.co/XABI6tYFXJ,_ngwata, 🇰🇪,2,1
2021-09-11 19:29:07+00:00,1436773818907959309,"tomorrow and next Sunday
 
#PataChanjoKe 💪🏾💉 and take the people you care about with you https://t.co/ZHdR9BjFxw",covid_kenya,"Nairobi, Kenya",8,4
2021-09-11 19:23:41+00:00,1436772451514466309,#PataChanjoKE 💪🏾💉 https://t.co/hBgQujMM2A,covid_kenya,"Nairobi, Kenya",0,0
2021-09-11 17:15:29+00:00,1436740191763451907,"But kama mtu hataki hii vaccine ya bure, akianza kukohoa kama farasi, ataweka Paybill ama itakuwaje? 

🤔

#PataChanjoKE",dnahinga,@Ujenzibora #HoS 0720578632,1,9
2021-09-11 17:02:48+00:00,1436736997910011905,"24hours later after I received mine, no major side effects. Just swelling on the area and some manageable pain. #patachanjoke https://t.co/6yt2qycMaC",iamStellaNgugi,"Nairobi, Kenya",3,2
2021-09-11 16:34:41+00:00,1436729922937135110,#PataChanjoKe moderna available at Parklands Baptist Church tomorrow. Spread the word/poster https://t.co/vWoCQ9THAN,yulemsee,"Nairobi, Kenya",2,1
2021-09-11 05:20:40+00:00,1436560302754172928,@MigunaMiguna #PataChanjoKe  This thing or real🙄,morris_odhiambo,"Nairobi, Kenya",0,1
2021-09-11 04:40:35+00:00,1436550212319862787,@Chiira tamaka kuri na andu kwanja mbiu njiithe marauga matikwenda kumundwo janjo 😤 #PataChanjoKe,augustinevickie,237Thika,0,0
2021-09-10 18:01:56+00:00,1436389491682516992,"this is the new deployment plan, and has ambitious targets to expand the vaccine rollout - see Phase II running from now until December
 
what do you think, and what could we do as citizens to help this happen?
 
we'll be discussing it this Sunday at 8pm
 
#PataChanjoKe 💉💪🏾 https://t.co/5rmWV2DYP2 https://t.co/ZFAMSz2cVl",covid_kenya,"Nairobi, Kenya",2,3
2021-09-10 07:51:16+00:00,1436235814640422912,#PataChanjoKe https://t.co/TgHjdTPeRr,tmutahi,Zimbabwe,1,0
2021-09-10 07:49:43+00:00,1436235422162735108,Views. #PataChanjoKE https://t.co/C5ga46QWux,Stan_Subru,Kenya,0,1
2021-09-10 07:02:24+00:00,1436223515670233096,"Ongoing Moderna 1st Dose Vaccination at Mp. Shah Hospital, Parklands upto 3:00p.m.

#PataChanjoKe https://t.co/nJStLCDwtg",Stan_Subru,Kenya,16,14
2021-09-10 04:57:18+00:00,1436192031966105601,"why we #PataChanjoKE 💉💪🏾
 
the COVID-19 vaccines are now well-proven to protect severe sickness and death, in many countries around the world
 
there is no debate
 
the results are clear
 
go get your shot
take friends and family as well https://t.co/aveBHKlN7z https://t.co/RW27UT1ue8",covid_kenya,"Nairobi, Kenya",1,2
2021-09-09 19:22:48+00:00,1436047454340845578,#PataChanjoKe https://t.co/8PnZMsPOPS,jumafaulu,Behind the scenes,5,0
2021-09-09 18:49:59+00:00,1436039196712517638,"Covid Vaccine 1st dose - Appointment Booking

COVID-19 Vaccination

5 minutes

#PataChanjoKe

https://t.co/ZsrFwf0tr6 https://t.co/kSWP2fexmQ",dnahinga,@Ujenzibora #HoS 0720578632,0,1
2021-09-09 17:00:40+00:00,1436011685207216130,"My word, what a season we are in! Yet, this is life. So, here’s wishing you grace for all sorts of days, be they sunny, blustery, or torrential. And, the strength to see you and me through this season. ~ @kevmwachiro

#COVID19 #Coronavirus #PataChanjoKE

https://t.co/6DtpMvGWkw",theelephantinfo,"Nairobi, Kenya",1,4
2021-09-09 12:10:40+00:00,1435938706859466765,#PataChanjoKe wacha upumbavu! https://t.co/EBzokYVzib,Komboray,"Nairobi, Kenya.",0,0
2021-09-09 09:07:25+00:00,1435892590516314115,"So many centers and outreaches for vaccination open. Let's do this. It's simple and safe
#PataChanjoKe",mwas_2,"Nairobi, Kenya",0,0
2021-09-09 08:29:39+00:00,1435883084474355712,#PataChanjoKE https://t.co/K2RF4983Nv,laureezyf,Afrique de l'Est,0,0
2021-09-09 07:51:58+00:00,1435873600033239043,"COVID vaccinations ongoing at Dandora 1 Health Center today. @covid_kenya 

#PataChanjoKE",Onjerika,nairobi,5,5
2021-09-09 06:53:59+00:00,1435859011501531139,#PataChanjoKe Sunday 12th 👇🏾💉🙏🏾 https://t.co/IbofoFoFTB,covid_kenya,"Nairobi, Kenya",4,3
2021-09-09 05:34:23+00:00,1435838975743299585,#PataChanjoKe https://t.co/EtgsNB7Vng,Nyambusideh,,0,2
2021-09-08 20:50:52+00:00,1435707232025464839,#PataChanjoKe https://t.co/FhMVsurYRS,Mwangala_,Rwanda,0,0
2021-09-08 18:37:31+00:00,1435673671717228544,#PataChanjoKE https://t.co/7gOwtCYydN,wa_mutegi,"Nairobi, Kenya",0,0
2021-09-08 15:53:42+00:00,1435632445496377358,"Watu wa Kiambu, anagalieni huku for the vaccine #PataChanjoKe.

From our estate's Whatsapp group https://t.co/cE0Jf76h2i",wanza_,"Nairobi, Kenya",4,1
2021-09-08 15:19:56+00:00,1435623949245820939,"Slightly let down that Nairobi womens Adams, a listed facility, was like, nice effort sir but you will need to go to the hurlingham branch instead. On the upside though, it was a quick process.  #PataChanjoKe",ArreLL350,"Nairobi, Kenya",1,0
2021-09-08 12:48:20+00:00,1435585797965627400,"Just got the first dose of #moderna anti covid vaccine at Coptic Hospital. Quick, smooth, efficient process. So far, so good, no side effects. #PataChanjoKe",mimi_mine,"Nairobi, Kenya",1,0
2021-09-08 10:01:17+00:00,1435543758880268289,#patachanjoke https://t.co/vb8yEzdfBv,laureezyf,Afrique de l'Est,0,0
2021-09-08 08:32:55+00:00,1435521520403730432,#PataChanjoKaaChonjo #PataChanjoKe #KomeshaKorona https://t.co/Uo2qIWZxVI,DigiRedio,,0,0
2021-09-08 06:26:29+00:00,1435489699045560322,#PataChanjoKe https://t.co/P1qCa0bubg,wanza_,"Nairobi, Kenya",2,0
2021-09-08 06:15:19+00:00,1435486892913463297,Covid Immunization drive at NYS Thika Road.  Registration on site.  Please organize for loved ones and househelps to get the vaccine. #PataChanjoKe #PataChanjoKaaChonjo,JuneNdungu2013,,3,6
2021-09-08 06:13:57+00:00,1435486547667730434,#PataChanjoKe #PataChanjoKaaChonjo https://t.co/PLxUliCB6n,JuneNdungu2013,,0,0
2021-09-08 05:57:01+00:00,1435482285915222017,#PataChanjoKe #PataChanjoKaaChonjo https://t.co/H5CH3oZr62,JuneNdungu2013,,0,0
2021-09-08 05:32:59+00:00,1435476237552603139,"Got the Moderna 1st jab yesterday  side effects so far:
Upper arm very numb and swelling around the jab area 
Nausea 
Chills 
This morning woke up fine, arm is still slightly swollen and sore but am good. #PataChanjoKe",_wandamu,"Nairobi, Kenya",0,0
2021-09-07 17:27:18+00:00,1435293613987086343,"hello and welcome to the best show in town right now,tune in now,89.0 fm .have you received your jab ?if yes good and if not ,tell us the reason?
#ELIMU_tuesday 
#PataChanjoKe 
@alexsikawa 
@OsotuaRadio 
@MOH_Kenya https://t.co/irbO65dAll",OsotuaRadio,Narok,1,2
2021-09-07 16:18:10+00:00,1435276216383066114,#PataChanjoKe https://t.co/mEuaQSnO9r,_ngwata, 🇰🇪,3,2
2021-09-07 15:29:26+00:00,1435263952267714562,"the difference one year makes
- and widespread vaccinations

UK : 63% and rising
Kenya : less than 3%
 
we need to increase that, now we finally have vaccines to protect Kenyans

#PataChanjoKE 👇🏾💉 https://t.co/wN1HjWEh3a",covid_kenya,"Nairobi, Kenya",1,4
2021-09-07 14:05:12+00:00,1435242753227726849,&gt;&gt;&gt; #PataChanjoKe,Abiud3,"Turkana, Kenya",0,1
2021-09-07 13:54:46+00:00,1435240128293834760,"@kiruik Aga Khan, Nairobi Hospital, Coptic. Check #PataChanjoKe for places having them available this week.",eugineprince,.,0,0
2021-09-07 13:49:40+00:00,1435238843352027141,#PataChanjoKe https://t.co/HgGdarQjrL,laureezyf,Afrique de l'Est,0,0
2021-09-07 13:48:53+00:00,1435238645775151110,#PataChanjoKe https://t.co/nUTBfC4CJ0,laureezyf,Afrique de l'Est,2,1
2021-09-07 11:47:24+00:00,1435208075795861507,Got vaccinated at Coptic and it was quick. 5 minutes in and out. You have to book on their site and register on MOH portal. #PataChanjoKe,wangenem,Kenya,12,9
2021-09-07 10:54:49+00:00,1435194840439050247,#PataChanjoKe https://t.co/HKs6nM4984,JakBawa,Where My Mind Takes Me,1,0
2021-09-07 08:46:46+00:00,1435162615400042497,#PataChanjoKe https://t.co/4vGmvOva88,MoAngwenyi,"In my bag,  waddling. ",0,1
2021-09-07 07:30:16+00:00,1435143366250012674,The Vaccination Process at All Saint Cathedral is quite efficient....fast. Get your Moderna Dose now before ziishe. #PataChanjoKe https://t.co/2RWO7745CU,UnchartedKenya,Africa,8,4
